user_id,age,gender,city,state,signup_date,kyc_status,customer_segment
U00864,26,F,Indore,TN,2021-11-07,Verified,Retail
U00865,38,M,Pune,TG,2022-07-27,Verified,Retail
U00866,58,F,Indore,MH,2022-09-11,Not Verified,Retail
U00867,52,M,Pune,TG,2023-05-23,Verified,Retail
U00868,63,M,Indore,DL,2022-05-11,Verified,Retail
U00869,31,M,Hyderabad,DL,2023-11-02,Verified,Retail
U00870,30,M,Chennai,MH,2022-05-23,Verified,Retail
U00871,54,M,Jaipur,WB,2021-12-17,Not Verified,Retail
U00872,29,M,Indore,TG,2021-01-02,Not Verified,Retail
U00873,31,M,Chennai,MP,2024-02-23,Verified,Retail
U00874,42,F,Mumbai,DL,2023-05-06,Not Verified,Business
U00875,25,F,Jaipur,KA,2022-05-26,Verified,Retail
U00876,19,M,Kolkata,MP,2022-12-24,Verified,Retail
U00877,64,F,Jaipur,KA,2022-01-05,Not Verified,Retail
U00878,52,M,Bengaluru,KA,2020-11-06,Verified,Retail
U00879,25,M,Chennai,RJ,2023-03-07,Verified,Retail
U00880,44,F,Jaipur,MH,2024-01-29,Verified,Retail
U00881,33,M,Hyderabad,MH,2021-05-09,Verified,Premium
U00882,55,F,Kolkata,MH,2022-09-02,Verified,Retail
U00883,60,M,Ahmedabad,RJ,2021-05-04,Not Verified,Retail
U00884,29,M,Delhi,TN,2020-06-17,Verified,Premium
U00885,39,M,Kolkata,TN,2020-05-31,Verified,Business
U00886,33,M,Bengaluru,TN,2022-06-03,Verified,Business
U00887,63,F,Bengaluru,MP,2020-04-03,Verified,Business
U00888,65,M,Mumbai,TN,2022-11-04,Verified,Retail
U00889,51,M,Jaipur,WB,2020-12-10,Verified,Retail
U00890,34,F,Delhi,TG,2022-08-14,Verified,Retail
U00891,43,M,Hyderabad,WB,2020-06-28,Verified,Retail
U00892,41,F,Hyderabad,TN,2023-09-16,Verified,Retail
U00893,43,F,Kolkata,DL,2020-11-14,Verified,Retail
U00894,30,F,Delhi,WB,2022-10-25,Verified,Retail
U00895,24,F,Indore,GJ,2021-08-20,Verified,Retail
U00896,48,M,Bengaluru,DL,2022-09-17,Verified,Retail
U00897,19,M,Indore,MH,2024-06-04,Verified,Premium
U00898,25,F,Hyderabad,MH,2021-03-28,Verified,Premium
U00899,40,M,Pune,WB,2023-12-29,Not Verified,Retail
U00900,46,F,Bengaluru,MH,2020-09-27,Verified,Premium
U00901,33,M,Chennai,DL,2020-08-23,Verified,Retail
U00902,32,M,Bengaluru,MH,2024-11-25,Verified,Premium
U00903,55,F,Jaipur,MP,2022-06-24,Not Verified,Retail
U00904,54,M,Chennai,RJ,2021-02-22,Verified,Retail
U00905,41,F,Jaipur,RJ,2023-04-19,Not Verified,Retail
U00906,60,M,Jaipur,MH,2022-05-07,Verified,Retail
U00907,20,F,Chennai,DL,2024-04-26,Verified,Retail
U00908,41,F,Hyderabad,RJ,2023-01-16,Verified,Retail
U00909,43,M,Chennai,GJ,2021-10-18,Verified,Retail
U00910,46,F,Chennai,GJ,2022-01-06,Verified,Retail
U00911,59,M,Hyderabad,WB,2023-09-02,Verified,Retail
U00912,41,M,Chennai,RJ,2020-05-04,Verified,Retail
U00913,45,F,Hyderabad,MH,2021-11-21,Verified,Premium
U00914,65,M,Ahmedabad,DL,2022-01-26,Verified,Premium
U00915,20,M,Pune,WB,2024-11-11,Not Verified,Retail
U00916,27,F,Bengaluru,KA,2023-12-30,Verified,Retail
U00917,61,M,Pune,MH,2024-10-10,Verified,Retail
U00918,45,M,Bengaluru,MH,2022-11-08,Verified,Business
U00919,46,F,Indore,TN,2020-02-11,Verified,Retail
U00920,18,F,Delhi,MH,2021-11-12,Verified,Retail
U00921,63,M,Hyderabad,MH,2023-04-01,Verified,Retail
U00922,36,M,Hyderabad,TG,2021-04-22,Verified,Premium
U00923,38,M,Mumbai,MP,2021-10-28,Verified,Premium
U00924,23,F,Delhi,TG,2021-03-11,Verified,Business
U00925,41,M,Hyderabad,DL,2021-11-10,Not Verified,Retail
U00926,45,M,Pune,MP,2021-05-07,Verified,Retail
U00927,53,F,Chennai,GJ,2024-05-08,Verified,Retail
U00928,18,M,Kolkata,GJ,2021-04-11,Verified,Retail
U00929,56,F,Jaipur,WB,2020-11-23,Verified,Retail
U00930,34,F,Delhi,TN,2022-08-03,Not Verified,Retail
U00931,22,M,Delhi,KA,2022-01-25,Verified,Retail
U00932,47,F,Pune,RJ,2022-01-24,Not Verified,Retail
U00933,50,F,Delhi,MH,2021-08-17,Not Verified,Retail
U00934,42,F,Pune,MP,2023-06-13,Verified,Retail
U00935,23,F,Delhi,MH,2023-09-06,Not Verified,Retail
U00936,26,F,Delhi,MH,2020-11-26,Verified,Business
U00937,41,M,Kolkata,MH,2020-11-27,Not Verified,Retail
U00938,52,F,Pune,WB,2021-06-13,Verified,Premium
U00939,47,M,Pune,MH,2020-02-28,Verified,Premium
U00940,38,F,Mumbai,GJ,2023-01-22,Verified,Retail
U00941,29,M,Bengaluru,KA,2021-06-13,Verified,Retail
U00942,62,M,Jaipur,MH,2021-08-17,Verified,Retail
U00943,48,M,Bengaluru,TN,2021-09-24,Verified,Retail
U00944,57,M,Ahmedabad,MH,2023-03-06,Verified,Premium
U00945,49,F,Jaipur,KA,2024-08-10,Verified,Business
U00946,23,M,Indore,RJ,2024-01-31,Verified,Premium
U00947,22,M,Jaipur,MH,2020-02-02,Verified,Retail
U00948,23,F,Jaipur,TG,2024-11-01,Verified,Retail
U00949,58,F,Indore,MH,2020-09-26,Verified,Retail
U00950,22,M,Indore,DL,2020-04-13,Verified,Retail
U00951,35,F,Delhi,TG,2022-06-20,Verified,Business
U00952,53,M,Mumbai,TN,2021-04-11,Verified,Business
U00953,60,F,Indore,MP,2024-10-31,Not Verified,Retail
U00954,52,F,Kolkata,GJ,2024-08-25,Verified,Business
U00955,35,F,Jaipur,TG,2020-09-29,Verified,Retail
U00956,32,M,Hyderabad,GJ,2024-06-07,Verified,Retail
U00957,50,F,Mumbai,MP,2024-03-23,Verified,Premium
U00958,63,F,Kolkata,TG,2020-11-23,Verified,Premium
U00959,60,F,Bengaluru,RJ,2024-04-14,Verified,Business
U00960,48,M,Hyderabad,TG,2021-12-24,Verified,Business
U00961,34,F,Pune,DL,2022-09-14,Verified,Retail
U00962,31,F,Kolkata,MH,2024-11-21,Verified,Retail
U00963,26,M,Bengaluru,TN,2023-10-08,Not Verified,Premium
U00964,61,F,Ahmedabad,WB,2024-09-04,Verified,Business
U00965,30,M,Bengaluru,WB,2020-12-18,Verified,Retail
U00966,32,F,Kolkata,TN,2020-10-31,Verified,Premium
U00967,30,M,Ahmedabad,MP,2023-01-06,Verified,Retail
U00968,49,M,Mumbai,TG,2022-06-28,Verified,Premium
U00969,54,M,Jaipur,WB,2021-03-21,Not Verified,Business
U00970,58,M,Indore,KA,2023-08-20,Verified,Retail
U00971,22,M,Chennai,KA,2021-06-01,Verified,Premium
U00972,24,M,Indore,MH,2021-02-08,Verified,Retail
U00973,34,M,Chennai,GJ,2021-01-08,Verified,Retail
U00974,47,M,Pune,TG,2024-06-02,Not Verified,Retail
U00975,32,M,Delhi,MH,2024-03-15,Verified,Retail
U00976,19,M,Hyderabad,MH,2020-03-16,Verified,Retail
U00977,59,F,Hyderabad,TN,2022-05-05,Verified,Business
U00978,50,F,Kolkata,MP,2024-04-23,Verified,Premium
U00979,35,M,Kolkata,WB,2021-03-08,Verified,Retail
U00980,47,M,Jaipur,RJ,2024-11-05,Verified,Retail
U00981,45,M,Mumbai,TN,2023-07-08,Verified,Retail
U00982,30,F,Bengaluru,TN,2022-06-07,Verified,Premium
U00983,31,M,Kolkata,MH,2023-09-09,Verified,Retail
U00984,64,F,Jaipur,MP,2021-04-19,Verified,Retail
U00985,60,M,Chennai,MH,2024-06-07,Verified,Premium
U00986,62,M,Delhi,DL,2024-02-06,Verified,Business
U00987,37,M,Pune,KA,2023-06-15,Verified,Retail
U00988,44,M,Delhi,RJ,2022-08-08,Verified,Business
U00989,42,M,Kolkata,TG,2022-02-17,Not Verified,Retail
U00990,59,F,Kolkata,RJ,2024-03-26,Verified,Premium
U00991,55,M,Ahmedabad,TN,2024-11-24,Not Verified,Retail
U00992,42,F,Pune,KA,2023-05-20,Verified,Retail
U00993,35,M,Delhi,RJ,2020-02-04,Verified,Retail
U00994,46,F,Indore,GJ,2023-12-25,Verified,Retail
U00995,24,F,Chennai,RJ,2024-01-06,Verified,Premium
U00996,41,M,Ahmedabad,DL,2020-02-02,Verified,Retail
U00997,58,M,Delhi,RJ,2021-02-02,Verified,Retail
U00998,36,F,Ahmedabad,TN,2023-04-15,Verified,Premium
U00999,21,M,Jaipur,WB,2021-09-17,Verified,Premium
U01000,24,F,Delhi,MP,2023-11-21,Verified,Premium
U01001,35,F,Chennai,KA,2023-03-22,Verified,Retail
U01002,55,F,Chennai,RJ,2021-07-16,Verified,Retail
U01003,24,F,Pune,TG,2022-01-25,Verified,Retail
U01004,50,F,Chennai,MH,2021-05-21,Verified,Premium
U01005,35,M,Kolkata,GJ,2021-06-10,Not Verified,Premium
U01006,31,M,Jaipur,KA,2024-07-16,Verified,Retail
U01007,34,M,Pune,TN,2023-11-13,Verified,Retail
U01008,47,M,Delhi,TN,2023-09-15,Verified,Retail
U01009,59,F,Mumbai,TG,2022-03-13,Verified,Retail
U01010,41,F,Kolkata,MP,2022-03-29,Verified,Retail
U01011,27,F,Jaipur,GJ,2020-03-16,Not Verified,Retail
U01012,65,M,Jaipur,KA,2024-09-02,Verified,Premium
U01013,47,F,Pune,TN,2023-05-16,Verified,Premium
U01014,29,M,Bengaluru,DL,2020-11-14,Not Verified,Retail
U01015,48,F,Delhi,RJ,2020-11-12,Verified,Retail
U01016,39,F,Chennai,DL,2021-07-01,Verified,Business
U01017,45,M,Kolkata,GJ,2020-01-26,Verified,Retail
U01018,18,M,Hyderabad,WB,2021-06-02,Verified,Retail
U01019,47,F,Indore,RJ,2020-07-03,Verified,Retail
U01020,21,F,Indore,MH,2024-09-22,Verified,Premium
U01021,19,F,Jaipur,KA,2024-07-22,Verified,Premium
U01022,47,F,Pune,WB,2020-11-25,Verified,Premium
U01023,54,F,Indore,WB,2021-01-31,Verified,Retail
U01024,38,M,Jaipur,MH,2022-11-04,Verified,Retail
U01025,63,F,Chennai,WB,2024-05-12,Verified,Retail
U01026,47,F,Delhi,MP,2020-12-24,Verified,Retail
U01027,61,M,Hyderabad,KA,2021-03-04,Verified,Retail
U01028,39,F,Ahmedabad,MH,2023-07-17,Not Verified,Premium
U01029,21,M,Ahmedabad,DL,2020-05-17,Verified,Retail
U01030,48,F,Jaipur,DL,2022-04-27,Verified,Retail
U01031,21,F,Hyderabad,MH,2021-09-16,Verified,Retail
U01032,21,M,Pune,MH,2023-05-27,Verified,Retail
U01033,32,F,Mumbai,MH,2020-07-11,Not Verified,Premium
U01034,49,F,Pune,DL,2023-04-14,Verified,Retail
U01035,42,F,Kolkata,MP,2020-05-14,Verified,Retail
U01036,24,F,Delhi,WB,2023-09-10,Verified,Premium
U01037,50,M,Delhi,MP,2022-08-19,Not Verified,Business
U01038,37,M,Indore,WB,2023-09-23,Verified,Retail
U01039,18,F,Hyderabad,MH,2023-03-27,Verified,Retail
U01040,58,M,Pune,TN,2023-01-17,Verified,Premium
U01041,43,M,Kolkata,GJ,2023-02-05,Verified,Retail
U01042,27,F,Chennai,RJ,2020-04-02,Verified,Business
U01043,18,M,Pune,MH,2024-04-16,Verified,Retail
U01044,59,M,Chennai,TG,2024-02-09,Verified,Retail
U01045,63,F,Indore,MP,2020-10-17,Not Verified,Premium
U01046,24,M,Ahmedabad,RJ,2022-02-28,Not Verified,Retail
U01047,46,M,Jaipur,TN,2022-01-29,Verified,Retail
U01048,49,M,Delhi,KA,2024-09-12,Not Verified,Retail
U01049,53,M,Pune,MH,2020-05-25,Verified,Retail
U01050,37,M,Indore,DL,2024-10-13,Verified,Retail
U01051,27,F,Delhi,TG,2020-11-11,Verified,Retail
U01052,18,M,Chennai,DL,2024-04-18,Verified,Retail
U01053,51,F,Bengaluru,KA,2021-10-04,Verified,Retail
U01054,27,F,Chennai,TN,2023-05-23,Verified,Retail
U01055,41,M,Hyderabad,MH,2023-10-10,Not Verified,Retail
U01056,37,M,Chennai,MH,2020-07-20,Verified,Business
U01057,61,F,Jaipur,KA,2022-06-25,Verified,Retail
U01058,29,M,Hyderabad,DL,2024-03-21,Verified,Business
U01059,43,M,Bengaluru,TG,2022-07-18,Verified,Premium
U01060,44,F,Delhi,MH,2022-03-23,Verified,Retail
U01061,45,F,Ahmedabad,RJ,2022-01-11,Verified,Retail
U01062,42,M,Chennai,WB,2021-07-31,Verified,Retail
U01063,45,F,Ahmedabad,TN,2021-01-19,Not Verified,Retail
U01064,48,F,Kolkata,MP,2020-07-02,Not Verified,Retail
U01065,54,F,Kolkata,TN,2022-10-09,Verified,Retail
U01066,50,M,Jaipur,WB,2021-01-25,Not Verified,Retail
U01067,42,F,Kolkata,DL,2023-02-14,Verified,Premium
U01068,43,M,Chennai,WB,2022-11-20,Verified,Retail
U01069,47,F,Indore,GJ,2023-06-07,Not Verified,Retail
U01070,34,M,Kolkata,MH,2021-07-16,Not Verified,Premium
U01071,41,M,Kolkata,MH,2022-08-17,Not Verified,Premium
U01072,62,M,Delhi,TG,2021-09-27,Verified,Retail
U01073,54,F,Kolkata,MH,2022-03-07,Verified,Retail
U01074,51,M,Indore,GJ,2024-04-05,Not Verified,Retail
U01075,40,F,Bengaluru,TG,2023-07-07,Verified,Retail
U01076,45,F,Chennai,WB,2021-10-07,Not Verified,Premium
U01077,20,F,Indore,RJ,2021-02-27,Verified,Premium
U01078,21,F,Chennai,DL,2021-03-17,Verified,Premium
U01079,46,F,Jaipur,DL,2020-03-28,Verified,Retail
U01080,31,M,Kolkata,KA,2022-12-16,Verified,Retail
U01081,22,M,Jaipur,MH,2023-09-02,Verified,Retail
U01082,23,F,Pune,MH,2024-10-29,Verified,Retail
U01083,35,F,Ahmedabad,TG,2021-06-30,Verified,Retail
U01084,47,F,Bengaluru,MP,2024-01-03,Verified,Retail
U01085,53,M,Hyderabad,TN,2022-01-12,Verified,Retail
U01086,58,M,Jaipur,MH,2022-02-25,Verified,Premium
U01087,18,M,Ahmedabad,WB,2024-05-21,Verified,Retail
U01088,49,M,Indore,TG,2021-09-03,Verified,Retail
U01089,53,F,Indore,MH,2024-07-28,Verified,Business
U01090,23,M,Indore,MH,2023-04-21,Verified,Retail
U01091,59,F,Ahmedabad,TG,2022-06-10,Verified,Retail
U01092,31,F,Mumbai,GJ,2024-04-28,Not Verified,Retail
U01093,18,F,Chennai,KA,2023-07-27,Verified,Premium
U01094,57,M,Chennai,RJ,2022-10-04,Verified,Premium
U01095,30,F,Kolkata,MH,2020-02-15,Verified,Retail
U01096,64,M,Indore,KA,2020-12-20,Verified,Retail
U01097,41,M,Delhi,TN,2021-05-30,Verified,Retail
U01098,59,F,Chennai,RJ,2021-12-04,Verified,Business
U01099,64,M,Hyderabad,MH,2021-04-14,Verified,Retail
U01100,45,F,Pune,MH,2024-02-03,Not Verified,Retail
U01101,18,F,Bengaluru,TG,2022-01-18,Verified,Retail
U01102,25,M,Kolkata,TN,2020-06-26,Verified,Retail
U01103,37,F,Jaipur,RJ,2024-05-04,Not Verified,Retail
U01104,44,F,Jaipur,KA,2022-08-31,Verified,Business
U01105,33,F,Indore,DL,2021-04-27,Not Verified,Premium
U01106,20,M,Jaipur,TG,2020-09-24,Verified,Premium
U01107,40,F,Pune,MH,2021-01-28,Verified,Retail
U01108,51,F,Hyderabad,MH,2023-12-27,Verified,Retail
U01109,40,M,Ahmedabad,KA,2022-11-16,Verified,Retail
U01110,58,M,Jaipur,MP,2020-10-31,Not Verified,Retail
U01111,31,F,Ahmedabad,DL,2022-09-07,Verified,Retail
U01112,40,M,Ahmedabad,GJ,2021-02-14,Verified,Retail
U01113,25,F,Hyderabad,MP,2024-04-14,Verified,Business
U01114,24,M,Jaipur,MH,2022-01-10,Verified,Retail
U01115,52,M,Chennai,WB,2024-07-07,Verified,Retail
U01116,39,F,Jaipur,MH,2021-01-19,Verified,Retail
U01117,40,F,Hyderabad,DL,2023-10-02,Verified,Premium
U01118,64,M,Indore,KA,2020-02-02,Verified,Retail
U01119,56,F,Chennai,MH,2022-04-20,Not Verified,Retail
U01120,20,F,Bengaluru,GJ,2021-02-28,Verified,Retail
U01121,27,M,Indore,TN,2020-09-25,Verified,Retail
U01122,18,F,Kolkata,MH,2022-11-02,Not Verified,Retail
U01123,55,M,Kolkata,KA,2022-10-06,Verified,Retail
U01124,50,F,Bengaluru,RJ,2024-11-29,Not Verified,Retail
U01125,23,M,Delhi,GJ,2023-08-19,Verified,Retail
U01126,50,M,Jaipur,TG,2020-10-08,Verified,Retail
U01127,38,M,Delhi,MH,2022-05-06,Verified,Retail
U01128,48,F,Hyderabad,WB,2021-09-09,Verified,Retail
U01129,27,F,Ahmedabad,KA,2020-03-27,Verified,Premium
U01130,39,M,Hyderabad,GJ,2020-08-06,Verified,Premium
U01131,39,M,Mumbai,TN,2023-04-20,Verified,Retail
U01132,44,M,Bengaluru,MH,2022-05-22,Verified,Retail
U01133,33,F,Jaipur,WB,2020-10-28,Verified,Retail
U01134,56,M,Ahmedabad,MH,2021-10-24,Verified,Retail
U01135,46,M,Indore,DL,2022-01-21,Verified,Retail
U01136,27,M,Chennai,GJ,2023-10-11,Verified,Retail
U01137,33,M,Ahmedabad,TN,2024-08-17,Verified,Premium
U01138,48,F,Kolkata,DL,2021-04-23,Verified,Premium
U01139,41,M,Pune,MP,2024-08-01,Not Verified,Premium
U01140,47,M,Mumbai,WB,2024-02-07,Verified,Premium
U01141,46,F,Indore,KA,2020-07-23,Verified,Retail
U01142,44,M,Jaipur,DL,2023-04-18,Verified,Retail
U01143,54,F,Delhi,GJ,2023-06-07,Verified,Retail
U01144,64,F,Delhi,MH,2024-11-20,Verified,Retail
U01145,44,M,Jaipur,MH,2024-09-22,Verified,Retail
U01146,53,M,Bengaluru,TN,2023-01-02,Verified,Business
U01147,50,F,Chennai,MP,2023-11-01,Verified,Premium
U01148,27,F,Chennai,GJ,2021-03-11,Not Verified,Retail
U01149,30,F,Bengaluru,TG,2024-01-25,Verified,Retail
U01150,37,F,Ahmedabad,WB,2020-11-12,Verified,Business
U01151,45,F,Bengaluru,RJ,2021-11-14,Verified,Retail
U01152,35,M,Bengaluru,MH,2023-12-01,Verified,Retail
U01153,56,M,Bengaluru,KA,2023-08-11,Verified,Retail
U01154,52,F,Mumbai,WB,2021-01-16,Verified,Retail
U01155,31,M,Chennai,RJ,2022-10-19,Verified,Retail
U01156,36,F,Pune,MH,2023-11-30,Verified,Retail
U01157,60,M,Indore,MH,2020-02-16,Verified,Retail
U01158,51,M,Indore,WB,2021-01-29,Verified,Business
U01159,39,F,Mumbai,TN,2021-06-08,Not Verified,Premium
U01160,43,F,Jaipur,TN,2023-12-23,Verified,Retail
U01161,56,F,Chennai,TN,2021-07-12,Verified,Retail
U01162,20,M,Indore,WB,2021-12-17,Verified,Retail
U01163,39,F,Hyderabad,KA,2024-11-07,Verified,Retail
U01164,50,F,Bengaluru,MP,2024-11-25,Not Verified,Retail
U01165,19,M,Pune,RJ,2022-11-18,Verified,Retail
U01166,64,F,Indore,GJ,2020-12-04,Verified,Premium
U01167,19,F,Bengaluru,MH,2023-05-18,Verified,Retail
U01168,37,F,Delhi,RJ,2023-11-06,Verified,Premium
U01169,59,M,Jaipur,TN,2021-10-15,Verified,Retail
U01170,46,F,Bengaluru,KA,2021-09-12,Verified,Retail
U01171,53,M,Kolkata,MH,2024-06-26,Verified,Retail
U01172,56,F,Delhi,RJ,2023-02-08,Verified,Retail
U01173,25,F,Indore,DL,2020-11-07,Not Verified,Retail
U01174,44,M,Jaipur,DL,2020-07-25,Verified,Business
U01175,44,F,Pune,MH,2020-10-24,Verified,Retail
U01176,25,F,Pune,MH,2023-08-27,Verified,Premium
U01177,47,M,Pune,TN,2021-10-19,Verified,Retail
U01178,38,M,Pune,RJ,2022-04-06,Verified,Retail
U01179,53,F,Ahmedabad,TN,2020-10-09,Not Verified,Premium
U01180,37,M,Hyderabad,WB,2020-03-21,Verified,Business
U01181,36,M,Kolkata,RJ,2023-01-07,Verified,Business
U01182,24,M,Ahmedabad,MP,2024-07-10,Not Verified,Retail
U01183,33,M,Hyderabad,MH,2024-01-21,Verified,Premium
U01184,27,F,Jaipur,KA,2020-11-16,Not Verified,Premium
U01185,65,F,Ahmedabad,TN,2020-01-10,Not Verified,Premium
U01186,61,F,Chennai,RJ,2024-02-07,Verified,Business
U01187,20,F,Kolkata,KA,2023-11-03,Verified,Retail
U01188,56,F,Mumbai,GJ,2023-02-04,Not Verified,Retail
U01189,39,F,Kolkata,MH,2023-03-06,Not Verified,Retail
U01190,20,M,Ahmedabad,DL,2020-06-30,Verified,Retail
U01191,34,F,Delhi,GJ,2023-01-08,Not Verified,Retail
U01192,46,F,Jaipur,MP,2023-01-09,Verified,Business
U01193,64,M,Kolkata,DL,2022-04-26,Verified,Retail
U01194,26,F,Hyderabad,TG,2021-03-29,Verified,Retail
U01195,43,F,Chennai,MH,2020-02-01,Verified,Retail
U01196,61,F,Indore,TN,2024-04-06,Verified,Retail
U01197,63,M,Ahmedabad,GJ,2022-08-08,Not Verified,Retail
U01198,24,F,Indore,MH,2021-01-16,Verified,Retail
U01199,19,F,Bengaluru,TG,2021-07-09,Verified,Retail
U01200,56,M,Pune,MH,2023-04-06,Verified,Retail
U01201,56,M,Pune,MH,2024-01-09,Verified,Retail
U01202,29,M,Indore,DL,2022-08-03,Verified,Premium
U01203,32,M,Mumbai,MH,2021-03-17,Not Verified,Retail
U01204,39,F,Jaipur,MH,2020-06-02,Not Verified,Retail
U01205,53,F,Delhi,MP,2023-02-12,Not Verified,Business
U01206,54,F,Mumbai,MH,2022-05-02,Verified,Retail
U01207,19,F,Mumbai,MP,2020-04-30,Verified,Premium
U01208,59,F,Delhi,MP,2021-11-23,Verified,Retail
U01209,40,M,Bengaluru,DL,2024-02-28,Not Verified,Premium
U01210,47,F,Hyderabad,KA,2024-01-05,Verified,Retail
U01211,51,F,Ahmedabad,TN,2022-04-17,Verified,Retail
U01212,30,M,Mumbai,RJ,2023-01-04,Not Verified,Retail
U01213,46,F,Bengaluru,WB,2022-04-22,Not Verified,Retail
U01214,30,M,Delhi,RJ,2020-09-27,Verified,Retail
U01215,55,M,Mumbai,MH,2023-05-11,Not Verified,Retail
U01216,21,F,Chennai,TG,2021-05-09,Verified,Business
U01217,31,M,Hyderabad,DL,2021-04-16,Verified,Retail
U01218,25,F,Kolkata,MH,2022-08-31,Not Verified,Premium
U01219,48,M,Pune,WB,2024-06-18,Verified,Retail
U01220,61,M,Ahmedabad,RJ,2022-10-08,Verified,Premium
U01221,60,F,Bengaluru,DL,2023-06-07,Verified,Retail
U01222,48,F,Bengaluru,MP,2024-11-06,Verified,Retail
U01223,47,F,Jaipur,DL,2023-05-13,Not Verified,Retail
U01224,39,F,Hyderabad,MP,2023-07-15,Verified,Retail
U01225,46,F,Jaipur,GJ,2022-06-13,Verified,Premium
U01226,27,M,Hyderabad,MH,2024-09-04,Not Verified,Retail
U01227,37,M,Ahmedabad,KA,2024-03-05,Verified,Business
U01228,60,F,Mumbai,WB,2020-05-26,Verified,Retail
U01229,30,M,Jaipur,KA,2021-02-18,Verified,Retail
U01230,38,M,Pune,MP,2021-01-29,Verified,Retail
U01231,18,M,Pune,RJ,2020-04-28,Verified,Retail
U01232,57,M,Mumbai,WB,2022-12-09,Not Verified,Premium
U01233,40,M,Indore,GJ,2020-10-16,Verified,Retail
U01234,61,F,Pune,MP,2021-07-01,Verified,Premium
U01235,47,M,Chennai,MH,2021-12-15,Verified,Premium
U01236,22,F,Mumbai,RJ,2022-05-05,Not Verified,Premium
U01237,48,M,Delhi,TN,2020-01-28,Verified,Premium
U01238,52,M,Kolkata,TG,2020-09-03,Verified,Retail
U01239,62,F,Indore,MP,2020-12-04,Not Verified,Premium
U01240,58,M,Delhi,KA,2024-03-17,Verified,Retail
U01241,39,F,Mumbai,MH,2022-06-09,Verified,Retail
U01242,49,M,Chennai,RJ,2020-01-15,Verified,Retail
U01243,44,M,Ahmedabad,TG,2021-09-25,Verified,Retail
U01244,42,M,Kolkata,MP,2022-02-27,Verified,Retail
U01245,37,M,Ahmedabad,MH,2024-11-04,Verified,Premium
U01246,57,M,Hyderabad,MH,2024-01-18,Verified,Premium
U01247,51,M,Indore,MP,2022-05-11,Verified,Retail
U01248,27,F,Ahmedabad,KA,2022-07-07,Verified,Retail
U01249,21,F,Hyderabad,RJ,2021-04-10,Verified,Business
U01250,54,F,Mumbai,RJ,2024-06-10,Verified,Retail
U01251,32,M,Mumbai,KA,2022-10-09,Verified,Retail
U01252,41,F,Hyderabad,GJ,2020-01-06,Verified,Retail
U01253,38,M,Kolkata,TN,2022-01-07,Verified,Retail
U01254,50,F,Indore,GJ,2023-09-19,Verified,Retail
U01255,48,F,Hyderabad,GJ,2020-10-05,Verified,Retail
U01256,53,M,Mumbai,MH,2021-01-12,Verified,Retail
U01257,58,F,Jaipur,DL,2023-09-09,Verified,Premium
U01258,37,M,Delhi,KA,2022-06-28,Verified,Retail
U01259,42,F,Hyderabad,TN,2022-04-09,Verified,Retail
U01260,32,F,Kolkata,WB,2020-07-24,Verified,Retail
U01261,28,M,Chennai,KA,2023-08-04,Verified,Retail
U01262,62,M,Ahmedabad,RJ,2020-12-12,Verified,Retail
U01263,43,M,Ahmedabad,MH,2023-11-22,Not Verified,Retail
U01264,23,M,Delhi,MP,2022-12-20,Verified,Retail
U01265,54,M,Delhi,MH,2021-05-07,Not Verified,Retail
U01266,39,F,Kolkata,MP,2022-05-16,Verified,Business
U01267,62,M,Jaipur,MH,2021-09-04,Verified,Retail
U01268,54,F,Ahmedabad,TG,2022-06-01,Verified,Retail
U01269,63,M,Ahmedabad,WB,2022-04-25,Verified,Premium
U01270,45,F,Ahmedabad,MH,2022-07-04,Verified,Retail
U01271,59,F,Bengaluru,RJ,2024-09-04,Verified,Retail
U01272,48,M,Delhi,KA,2022-06-18,Verified,Retail
U01273,50,F,Jaipur,MH,2022-03-06,Verified,Retail
U01274,58,M,Pune,TN,2020-11-03,Verified,Retail
U01275,65,F,Ahmedabad,MP,2024-06-18,Not Verified,Retail
U01276,31,F,Hyderabad,WB,2021-11-08,Verified,Business
U01277,46,M,Indore,MP,2024-09-08,Not Verified,Retail
U01278,20,M,Jaipur,MP,2023-03-02,Verified,Premium
U01279,41,F,Ahmedabad,TN,2022-02-08,Not Verified,Retail
U01280,35,M,Hyderabad,GJ,2021-07-08,Verified,Premium
U01281,53,M,Hyderabad,GJ,2024-06-17,Not Verified,Business
U01282,50,F,Delhi,DL,2024-04-17,Not Verified,Retail
U01283,32,F,Delhi,GJ,2022-01-24,Verified,Retail
U01284,49,M,Mumbai,KA,2023-11-30,Not Verified,Retail
U01285,56,M,Hyderabad,GJ,2021-06-29,Verified,Retail
U01286,34,M,Jaipur,MP,2021-08-05,Not Verified,Business
U01287,56,M,Chennai,KA,2021-05-06,Verified,Retail
U01288,55,F,Bengaluru,GJ,2020-01-20,Verified,Premium
U01289,52,F,Chennai,TN,2024-09-03,Not Verified,Retail
U01290,38,F,Delhi,TG,2022-03-06,Verified,Retail
U01291,65,M,Bengaluru,TG,2022-11-02,Not Verified,Retail
U01292,46,M,Delhi,MH,2022-07-23,Verified,Retail
U01293,29,M,Bengaluru,TN,2022-04-05,Verified,Retail
U01294,24,M,Delhi,WB,2020-11-24,Verified,Premium
U01295,32,M,Mumbai,MH,2020-06-25,Verified,Premium
U01296,51,F,Delhi,MH,2024-08-06,Verified,Retail
